microns,Back,Si,S,Cl,Ar,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Se,Br,Kr,Rb,Sr,HgL,,Compton,elastic,sum,Flux0,Flux1
        43030.00000000000,28403.48,-491071.4,-30825.08,-13341.77,-3848.097,-2017.369,-1198.76,-358.4533,-142.8796,-80.29129,-51.39264,54.5589,-25.89476,18.16682,638.8279,-13.73774,461.9955,-11.55932,-20.29244,21.2056,55.94336,,6908234,1505810,-744.4971,   3.456648E+08,   1.960284E+08
        43040.00000000000,30494.6,-528426.8,-34653.05,-14320.11,-5687.993,-2323.043,-1169.565,-391.8875,-125.8238,-114.9353,-47.50792,41.28508,-30.18574,24.6165,660.4249,-15.94087,453.7143,-15.74043,-32.30142,11.71598,61.57992,,6806800,1549392,-1708.016,   3.456648E+08,   1.957002E+08
        43050.00000000000,29399.37,-526698.4,-34143.54,-14409.19,-5036.732,-2341.106,-666.4952,-356.1075,-138.9556,-85.98416,-74.69782,53.56436,-27.82897,15.7947,660.9037,-12.41703,467.9679,-16.5687,-14.1216,20.3679,55.02045,,6827799,1546946,-1202.519,   3.456648E+08,   1.957635E+08
        43060.00000000000,29329.8,-526386.9,-31248.53,-15598.03,-4859.208,-2371.464,-1012.63,-360.7401,-141.8874,-77.61355,-83.44066,102.6219,-38.42637,17.47907,668.412,-13.15417,472.614,-15.87461,-22.21176,14.7586,53.5557,,6831700,1537879,-1040.131,   3.456648E+08,   1.956115E+08
        43070.00000000000,29016.71,-526932.1,-28395.71,-15606.95,-3297.471,-2430.462,-616.2502,-338.1749,-161.1583,-63.70251,-67.14531,214.3537,-38.18015,29.68004,669.9767,-12.10266,477.3474,-17.422,-24.03321,21.63845,67.15856,,6925466,1516146,-449.7883,   3.456648E+08,   1.952042E+08
        43080.00000000000,32081.34,-667814.6,-35247.77,-14969.65,-5152.313,-2308.779,-994.746,-368.0219,-160.8354,-116.5796,-84.91269,148.9201,-40.15701,4.289612,685.1871,-15.46994,473.0335,-18.46017,-34.87469,32.32779,56.75156,,6796424,1530137,-1542.77,   3.456648E+08,   1.951685E+08
        43090.00000000000,28342.56,-515218.3,-33073.19,-10999.19,-4182.578,-1828.669,-767.3068,-338.0525,-147.3628,-87.16443,-65.84576,92.68564,-25.89201,15.91935,662.8467,-11.33663,457.9525,-13.16323,-19.67399,29.07709,62.52632,,6868876,1551884,-846.0106,   3.456648E+08,   1.948688E+08
        43100.00000000000,29041.19,-466130.4,-29882.81,-15751.17,-3875.198,-2911.24,-580.2338,-369.6678,-102.7796,-102.579,-69.24174,145.6288,-25.33564,31.4104,677.7015,-14.50548,485.6825,-9.774173,-26.34208,19.25761,80.0092,,6903479,1496446,-1883.365,   3.456648E+08,   1.947959E+08
        43110.00000000000,29418.53,-512848,-30794.61,-14660.77,-4118.556,-2466.86,-307.4019,-288.276,-119.6,-104.1483,-66.50936,118.483,-33.69932,27.94201,679.807,-14.29979,485.0535,-15.98118,-21.00385,14.20864,54.00924,,6839613,1503026,-1368.476,   3.456648E+08,   1.944710E+08
        43120.00000000000,29005.9,-518637.6,-29411.13,-13623.16,-3807.611,-2434.067,-294.8587,-302.4246,-144.5519,-94.72476,-66.75441,132.1326,-31.01661,11.00549,696.6448,-11.46062,476.9124,-16.40599,-22.41069,21.93034,45.45077,,6830762,1521603,-1198.091,   3.456648E+08,   1.945595E+08
        43130.00000000000,30108.09,-516219.3,-31050.15,-15513.77,-4382.223,-2767.418,-57.31964,-370.367,-148.8974,-110.7649,-43.70663,194.9709,-33.1025,26.50049,652.8086,-12.74047,455.4637,-16.51325,-26.22126,18.5042,78.38459,,6800657,1561078,-1796.353,   3.456648E+08,   1.947442E+08
        43140.00000000000,28688.44,-532573.9,-29158.86,-14465.92,-4397.775,-2272.486,-446.752,-260.9439,-82.39163,-72.13554,-49.61449,519.6773,-30.35394,13.23084,692.9286,-14.40713,482.1551,-17.74345,-17.12501,29.0717,56.21809,,6862764,1500973,-1446.4,   3.456648E+08,   1.952670E+08
        43150.00000000000,28534.35,-460682.2,-29460.7,-15431.42,-4211.087,-2242.25,-431.5798,-365.6227,-106.6321,-86.51543,-59.56138,423.8224,-23.56998,28.79974,645.8926,-10.51196,467.5569,-11.30214,-23.4641,31.64459,56.18306,,6845119,1565931,-825.6314,   3.456648E+08,   1.955060E+08
        43160.00000000000,30327.28,-499525.2,-36038.01,-15203.88,-5010.11,-2474.559,-650.9348,-386.9315,-175.4174,-111.5866,-71.39224,338.6263,-33.88609,16.76134,686.8739,-9.733288,469.3851,-17.6666,-23.15635,23.5485,34.70292,,6805097,1525950,-1119.14,   3.456648E+08,   1.955832E+08
        43170.00000000000,29525.22,-510366,-33071.9,-15203.26,-5342.718,-2868.922,-375.8182,-353.6396,-154.0035,-95.05572,-58.45337,147.6882,-35.38721,14.0505,693.4036,-13.82455,511.7574,-14.86532,-29.18083,32.02121,41.13179,,6834322,1543196,-1127.293,   3.456648E+08,   1.957580E+08
        43180.00000000000,29304.58,-517345.4,-27618.96,-13586.18,-4386.785,-2762.673,-260.5262,-316.188,-129.7027,-99.90681,-78.22591,266.6945,-33.95467,11.79861,676.4487,-15.68681,453.6199,-13.17073,-24.80487,29.75319,78.19349,,6858238,1579598,-1598.317,   3.456648E+08,   1.957605E+08
        43190.00000000000,29399.8,-524480.1,-33114.35,-14046.94,-5593.974,-1883.044,-187.7493,-377.6674,-135.3709,-105.2297,-81.11983,157.8015,-31.58832,27.6584,691.1931,-16.74501,472.1292,-13.783,-27.54157,36.91517,54.14434,,6843880,1485171,-739.8578,   3.456648E+08,   1.958976E+08
        43200.00000000000,28483.3,-500120.6,-31869.11,-11086.03,-4800.99,-2186.907,-580.0396,-313.4934,-118.4027,-77.87515,-70.43453,128.6174,-32.9218,12.14738,675.3185,-11.11972,481.0135,-14.9592,-21.60278,22.70981,70.61681,,6878415,1552066,-687.9064,   3.456648E+08,   1.957091E+08
        43210.00000000000,31143.04,-604458.4,-34779.97,-16269.88,-4948.437,-2844.567,-734.1168,-422.6755,-111.7836,-125.8303,-77.02619,70.21519,-26.9434,15.24364,644.9769,-16.44878,480.8838,-18.45305,-23.6108,25.11788,67.52382,,6849859,1521246,-1943.745,   3.456648E+08,   1.952623E+08
        43220.00000000000,29002.85,-476407.2,-32950.74,-10360.6,-5200.712,-2274.008,-446.5507,-301.7168,-155.1699,-71.2049,-55.42208,138.6239,-26.42906,11.78892,686.3879,-16.14143,473.0614,-15.29724,-24.74756,21.99633,61.54033,,6874418,1544428,-1818.659,   3.456648E+08,   1.948448E+08
        43230.00000000000,30322.86,-483263.2,-32630.59,-17187.57,-5365.008,-2308.546,-705.1219,-340.7014,-171.2391,-102.6933,-55.07934,125.5948,-37.42467,22.46305,659.5215,-11.45404,468.8909,-20.57271,-25.40465,25.23688,49.67247,,6860928,1520888,-1175.927,   3.456648E+08,   1.940210E+08
        43240.00000000000,28963.87,-498122,-31474.06,-13699.4,-3540.253,-2553.257,-509.3393,-319.14,-122.4413,-108.5446,-85.47799,50.68211,-25.58061,14.29978,653.2015,-17.4396,467.8338,-19.82919,-20.39739,36.06697,82.11394,,6897488,1509214,-1079.136,   3.456648E+08,   1.944406E+08
        43250.00000000000,29288.96,-527984.2,-31912.39,-15186.15,-4543.808,-1732.516,-1163.09,-335.1656,-157.3877,-74.25181,-45.22544,92.32485,-29.91776,15.82518,661.1447,-12.12089,436.5001,-9.750614,-14.12025,20.38581,65.17776,,6808158,1538308,-966.3713,   3.456648E+08,   1.948177E+08
        43260.00000000000,28176.33,-479325.2,-28458.91,-16402.55,-2097.66,-2582.062,-723.8,-335.288,-125.1763,-91.88905,-73.86131,51.19808,-29.5755,21.30584,668.0267,-11.18708,474.4762,-12.9405,-24.66675,25.26973,76.52888,,6841783,1523553,-677.2758,   3.456648E+08,   1.945297E+08
        43270.00000000000,28596.01,-493246.3,-28303.4,-12453.93,-4374.131,-2059.615,-899.3448,-368.3737,-119.7471,-111.0147,-72.19392,41.05903,-37.72912,29.71711,679.64,-13.34058,475.3239,-14.48146,-17.05863,16.56144,64.94262,,6807873,1522030,-869.4088,   3.456648E+08,   1.951448E+08
        43280.00000000000,29706.57,-531045.1,-33525.22,-13947.96,-5303.314,-2305.773,-852.2343,-346.9322,-161.5853,-65.3285,-90.82634,121.0026,-29.15076,21.36724,675.2687,-10.81895,469.3083,-14.97553,-24.19416,16.81037,65.72828,,6866938,1538515,-1313.396,   3.456648E+08,   1.946608E+08
        43290.00000000000,30186.09,-611828.5,-37514.5,-13704.67,-5062.984,-2521.151,-805.1915,-385.9217,-143.091,-87.51061,-84.14398,101.2444,-35.44936,21.76285,640.4516,-12.97757,466.1578,-15.9794,-24.63241,19.3526,61.60279,,6815333,1533761,-2358.965,   3.456648E+08,   1.955576E+08
        43300.00000000000,29283.84,-519033.6,-31875.12,-13576.67,-4511.326,-2044.386,-821.7943,-402.7263,-149.4121,-98.84381,-78.35325,109.0878,-33.45633,16.88915,642.9313,-18.42885,460.1744,-11.00401,-13.99103,20.95942,65.29003,,6923963,1564836,-813.6313,   3.456648E+08,   1.954188E+08
        43310.00000000000,28087.68,-495059.7,-30965.21,-12498.84,-4554.855,-1979.679,-760.8513,-306.3659,-81.53393,-76.27322,-77.23235,111.3166,-33.87035,5.066309,624.6534,-14.97609,461.6811,-12.43552,-17.63736,23.32447,54.97334,,6793836,1516666,-706.8801,   3.456648E+08,   1.959398E+08
        43320.00000000000,28264.5,-503430.8,-27787.57,-11568.75,-4053.146,-1970.475,-674.0844,-276.5163,-146.1005,-125.1086,-49.47626,173.1216,-35.13796,7.017632,686.395,-9.126289,441.8392,-15.71949,-27.66041,32.42839,69.48164,,6872398,1530370,-1596.509,   3.456648E+08,   1.958685E+08
        43330.00000000000,30346.27,-561181.6,-35830.07,-13098.1,-5076.479,-2350.61,-548.4004,-349.1771,-140.5357,-108.0794,-53.2859,60.40846,-22.05304,25.03387,644.908,-12.17746,453.3075,-13.2858,-23.59927,20.65585,47.17836,,6815616,1552976,-1513.073,   3.456648E+08,   1.954836E+08
        43340.00000000000,29176.06,-536460.3,-31894.25,-13004.56,-4913.229,-1968.233,-629.8472,-310.8967,-157.5983,-86.08163,-85.29739,172.6556,-28.51345,23.77833,652.6657,-11.64762,467.8877,-18.45587,-15.89599,23.22855,59.95696,,6867969,1524050,-1982.6,   3.456648E+08,   1.955993E+08
        43350.00000000000,28063.05,-488405.2,-29663.17,-11953.62,-4417.962,-2169.038,-359.4778,-313.8727,-118.2391,-82.9221,-48.04485,93.06078,-35.41419,30.62633,684.2733,-5.710713,490.564,-14.03961,-24.54973,22.77677,73.37772,,6871188,1522720,-1376.864,   3.456648E+08,   1.955982E+08
        43360.00000000000,31616.98,-598498.3,-34290.63,-14317.49,-5373.242,-2622.399,-828.7255,-358.1638,-172.737,-102.4743,-66.98978,75.17019,-37.52317,16.7035,665.2571,-20.91479,467.8254,-17.44292,-21.27887,22.40875,61.95167,,6848017,1541513,-1712.185,   3.456648E+08,   1.952744E+08
        43370.00000000000,30548.27,-545510,-35119.41,-14909.23,-5291.294,-1978.733,-1170.803,-403.6422,-119.9305,-118.0229,-64.43967,114.7019,-41.23987,7.638955,687.6379,-15.23329,465.6601,-18.00726,-27.32249,16.77534,66.26371,,6797413,1549498,-1318.951,   3.456648E+08,   1.944685E+08
        43380.00000000000,29180.35,-489374.5,-34948.45,-13067.7,-3973.469,-2613.844,-644.6645,-378.1161,-134.0257,-77.05112,-64.03109,107.0192,-25.19952,25.42705,660.8688,-11.69124,477.4889,-11.83006,-26.87878,22.94469,51.15749,,6822180,1543720,-1698.525,   3.456648E+08,   1.947574E+08
        43390.00000000000,28706.93,-498692.8,-31368.05,-13946.11,-4279.849,-2241.071,-795.4744,-301.6866,-143.01,-90.16841,-75.92944,88.21983,-20.04611,24.41326,684.7872,-11.85372,473.2679,-18.11255,-24.17095,23.80432,68.80546,,6906053,1523728,-1435.953,   3.456648E+08,   1.949454E+08
        43400.00000000000,29908.27,-558079.2,-33451.7,-13540.85,-3646.352,-2416.567,-639.2855,-308.2512,-155.3427,-81.63671,-88.59748,76.08673,-36.04133,14.89482,671.989,-13.59808,450.4343,-12.75133,-22.19045,21.66026,65.18864,,6859608,1525531,-1590.764,   3.456648E+08,   1.946939E+08
        43410.00000000000,27731.21,-504851.1,-31365.44,-12945.01,-3772.221,-2490.165,-486.1715,-335.5296,-121.7514,-72.05092,-64.96805,153.5537,-26.72799,27.09386,646.2834,-10.25832,455.335,-6.143454,-20.17251,23.34659,48.92849,,6766728,1512797,-869.5073,   3.456648E+08,   1.946040E+08
        43420.00000000000,28512.08,-512507.8,-30248.28,-15093.53,-3315.328,-1872.439,-416.432,-344.9447,-138.6265,-45.16206,-84.58658,246.2014,-30.75959,22.14715,685.1519,-10.15176,467.8959,-13.48573,-21.84045,31.63031,56.14104,,6817554,1510190,-1177.951,   3.456648E+08,   1.949445E+08
        43430.00000000000,28950.55,-510522.5,-30110.96,-16060.91,-3538.264,-2466.057,-445.0319,-368.6379,-148.9685,-66.7991,-57.18169,100.615,-21.60877,16.3238,661.782,-14.70468,468.9543,-8.210785,-27.20953,29.72325,70.80617,,6849562,1540604,-844.9442,   3.456648E+08,   1.951732E+08
        43440.00000000000,29793.99,-529226.9,-33771.29,-13029.25,-4522.384,-2267.065,-670.7307,-320.2723,-102.505,-103.4641,-84.49837,171.7791,-29.22401,11.42668,670.6321,-10.63388,483.7228,-18.6333,-30.05677,25.35339,64.02744,,6816410,1524786,-1334.556,   3.456648E+08,   1.963427E+08
        43450.00000000000,28271.14,-487595.3,-32071.64,-11129.58,-4831.451,-2059.282,93.81918,-304.7232,-118.6921,-66.80796,-70.54649,192.9469,-33.78727,27.69323,664.5286,-9.27888,467.9939,-17.15812,-27.80355,31.79285,56.76136,,6795624,1529802,-689.4631,   3.456648E+08,   1.956010E+08
        43460.00000000000,30087.04,-546330.6,-35223.43,-15293.69,-4223.069,-2057.015,-515.0592,-391.7222,-102.0162,-111.223,-58.21225,137.7261,-38.68931,24.29033,649.3122,-11.54902,451.3512,-16.667,-19.6261,29.94993,64.02434,,6860642,1517758,-1337.138,   3.456648E+08,   1.961198E+08
        43470.00000000000,29490.2,-551143.3,-26331.19,-17308.81,-5445.656,-1812.043,155.088,-348.548,-124.9367,-101.0483,-67.94678,303.3988,-28.7554,17.32579,660.0762,-11.65194,461.3552,-14.14284,-24.68821,26.46013,63.59394,,6880907,1523228,-1305.187,   3.456648E+08,   1.954506E+08
        43480.00000000000,28264.2,-512213.7,-32738.83,-14597.79,-4134.943,-1806.358,-320.6799,-312.3937,-153.9571,-95.14806,-50.38089,232.5918,-26.01881,16.24605,675.3795,-17.46416,456.3665,-15.08816,-14.01801,24.3776,56.56277,,6891204,1533910,-800.9652,   3.456648E+08,   1.957574E+08
        43490.00000000000,29606.06,-471526.1,-33626.49,-12112.7,-5454.917,-2374.375,-386.0298,-320.3326,-136.6994,-79.89188,-58.43547,156.2551,-37.34714,26.76811,663.6824,-8.436656,475.0367,-13.026,-27.81245,32.48038,64.45208,,6838214,1468887,-1219.435,   3.456648E+08,   1.956107E+08
        43500.00000000000,30975.39,-606324.4,-33817.5,-15809.68,-5034.718,-2490.897,-328.2282,-373.1603,-128.045,-98.72676,-74.01276,159.3207,-42.207,16.28942,649.2553,-14.8452,452.6637,-12.21608,-23.52997,22.0226,61.95618,,6829426,1573554,-1331.766,   3.456648E+08,   1.950091E+08
        43510.00000000000,30135.08,-573038.2,-34594.61,-15518.25,-5063.441,-1983.496,5.947122,-399.0787,-134.0032,-100.5483,-62.40511,149.0621,-27.31159,12.22672,686.1302,-16.69405,480.9268,-13.78586,-27.91728,33.61699,33.16637,,6817972,1508886,-783.6309,   3.456648E+08,   1.942653E+08
        43520.00000000000,30380.13,-500306.9,-33788.83,-12956.48,-4811.282,-2507.312,259.9917,-342.2285,-128.174,-67.99433,-67.08105,164.7946,-32.17569,18.09633,657.9648,-15.91109,462.5413,-15.72422,-28.29619,33.05764,62.0412,,6868840,1530307,-1104.205,   3.456648E+08,   1.944715E+08
        43530.00000000000,28441.93,-508982.2,-32534.62,-11927.49,-3878.647,-2118.573,252.0275,-202.1298,-132.5258,-98.68575,-55.83883,383.0099,-30.69732,23.01414,695.2626,-9.390144,456.118,-16.73211,-15.30583,29.62136,61.17986,,6839612,1519586,-538.5317,   3.456648E+08,   1.943706E+08
        43540.00000000000,29399.88,-500581.5,-32688.54,-13933.79,-4231.165,-2619.069,88.47767,-258.7526,-148.9481,-92.92208,-81.20001,275.5377,-38.12287,8.502207,642.1044,-15.45045,449.3899,-16.37173,-19.77506,22.36956,53.28102,,6849964,1506690,-990.0178,   3.456648E+08,   1.947512E+08
        43550.00000000000,28983.79,-530787.2,-30253.52,-13878.38,-4123.906,-2587.105,-702.601,-322.0442,-122.8367,-82.72511,-72.09485,272.0308,-27.47957,12.61139,668.0946,-9.230696,457.7799,-13.90878,-17.08665,26.3868,64.43224,,6790284,1571455,-1572.676,   3.456648E+08,   1.946166E+08
        43560.00000000000,27843.02,-462441.2,-29443.16,-11778.67,-2945.549,-2179.07,63.19577,-329.5664,-143.6129,-77.89874,-39.9291,165.326,-38.71241,19.80911,680.4394,-8.163826,474.4397,-14.70571,-15.84598,33.60522,51.00743,,6856455,1499611,-928.592,   3.456648E+08,   1.948130E+08
        43570.00000000000,28649.53,-511886.8,-32825.24,-13452.61,-4211.32,-2373.882,-11.9915,-345.3708,-107.1228,-88.04839,-62.77971,145.7307,-37.18822,29.15222,673.3068,-10.50397,484.6261,-17.79302,-23.20128,33.08839,72.62713,,6840648,1566621,-1767.819,   3.456648E+08,   1.954735E+08
        43580.00000000000,29813.5,-528651.9,-34964.11,-12491.06,-6220.85,-2624.974,-277.9631,-380.7306,-146.7356,-84.90632,-55.6889,82.67075,-29.85002,16.09674,645.1824,-9.592373,457.6659,-18.6992,-25.32378,23.34731,58.86369,,6845456,1512072,-1944.607,   3.456648E+08,   1.957653E+08
        43590.00000000000,29281.56,-512018.4,-33934.36,-13682.81,-3895.108,-2016.486,-366.7943,-372.7538,-169.9687,-83.134,-66.44772,92.42557,-30.41547,21.62006,672.4316,-14.25123,495.1141,-11.8622,-22.1979,25.64529,56.00737,,6790090,1553096,-1736.106,   3.456648E+08,   1.958880E+08
        43600.00000000000,30318.89,-566277.6,-32488.71,-16585.8,-4622.894,-2126.806,-123.2751,-383.6683,-182.6119,-102.2791,-75.3287,121.8759,-41.7688,9.126816,682.8245,-13.67997,459.1704,-15.25659,-22.55314,26.00924,68.41937,,6864242,1553071,-1241.759,   3.456648E+08,   1.965859E+08
        43610.00000000000,29111.27,-489402.8,-33031.71,-12621.07,-4257.137,-2590.329,308.6289,-324.7044,-170.0404,-51.82506,-76.74635,100.9805,-32.66996,7.08284,633.95,-11.14889,471.9368,-13.7877,-19.76765,37.59719,73.12685,,6800039,1533293,-759.3118,   3.456648E+08,   1.959461E+08
        43620.00000000000,31183.51,-619546.8,-32645.15,-15602.46,-5890.539,-2811.422,200.4816,-372.5407,-134.0289,-78.59442,-70.62973,157.0151,-42.90751,15.13177,668.5292,-18.10458,455.3575,-17.1761,-25.8972,30.95995,64.72313,,6870456,1532311,-1790.22,   3.456648E+08,   1.960205E+08
        43630.00000000000,28244.41,-502242.6,-31045.71,-12705.61,-4483.971,-2208.084,114.4575,-314.2934,-108.6243,-63.76074,-59.04313,193.4409,-29.57589,23.52104,654.4794,-8.059141,487.6069,-14.8913,-20.76255,42.52796,78.81647,,6837762,1543372,-1548.838,   3.456648E+08,   1.957850E+08
        43640.00000000000,29363.78,-465506.8,-31549.44,-13522.64,-3783.721,-2362.543,-24.16117,-373.049,-158.3426,-67.27872,-64.35665,219.1546,-27.56636,25.98143,676.8582,-14.10501,481.0431,-14.61527,-26.4957,32.82256,61.94042,,6858160,1550291,-1230.909,   3.456648E+08,   1.950631E+08
        43650.00000000000,29407.59,-530943.1,-32316.01,-12031.08,-4276.516,-2525.727,79.76141,-373.6115,-104.8055,-85.48377,-70.72323,266.9495,-37.77962,28.86636,632.9221,-10.25384,456.59,-16.42679,-21.60683,36.08587,64.21635,,6779240,1545189,-1787.486,   3.456648E+08,   1.946506E+08
        43660.00000000000,27489.12,-485658.2,-30272.56,-10637.17,-4095.669,-1986.76,-359.4535,-297.4596,-122.4645,-85.74204,-51.71543,299.3515,-26.78161,16.2008,650.7358,-9.559396,450.8215,-13.5804,-23.86326,27.50961,85.96698,,6836546,1532564,-428.7289,   3.456648E+08,   1.946128E+08
        43670.00000000000,31247.54,-588287.4,-35919.83,-13907.72,-4900.784,-2758.32,-8.538424,-331.4288,-165.2678,-112.8512,-61.68151,277.2311,-30.10276,-0.229819,630.4332,-17.53375,451.3969,-13.97908,-27.29743,23.28682,65.44241,,6913730,1535054,-1988.326,   3.456648E+08,   1.941351E+08
        43680.00000000000,29199.59,-515583.3,-29845.68,-14675.16,-4290.288,-2672.266,-395.9485,-358.8026,-126.6425,-77.53545,-72.08813,158.2798,-28.35985,12.38335,646.314,-13.00966,469.0948,-12.51876,-16.21703,28.64322,53.73981,,6852190,1520720,-1522.048,   3.456648E+08,   1.943015E+08
        43690.00000000000,31171.86,-570923.9,-36422.64,-14870.52,-4614.877,-2436.649,-442.4557,-391.6905,-128.9731,-102.9342,-62.58223,142.682,-33.28577,1.701925,680.1711,-14.68056,463.2751,-16.55125,-22.00592,25.87378,64.06306,,6825322,1534074,-1763.464,   3.456648E+08,   1.948125E+08
        43700.00000000000,27865.71,-496617.2,-28042.08,-13985.68,-3152.487,-1827.688,-307.6042,-298.3324,-131.8007,-82.15159,-45.68368,200.444,-30.1953,15.58248,668.6837,-12.92255,458.948,-11.56955,-17.94669,34.30789,72.51839,,6838490,1557832,-933.4052,   3.456648E+08,   1.946939E+08
        43710.00000000000,29615.82,-559988.2,-31632.87,-13974.79,-4735.808,-2669.644,270.7426,-377.0963,-149.9844,-83.09425,-75.69339,256.6062,-38.81654,21.20421,652.1467,-11.62691,469.1447,-14.5451,-23.74394,45.25027,70.77119,,6846410,1558790,-1284.578,   3.456648E+08,   1.952663E+08
        43720.00000000000,29380.06,-535570.7,-30860.13,-12318.29,-5199.855,-2273.755,-20.75135,-356.2597,-110.1855,-74.14519,-65.36177,286.0493,-32.63634,17.06789,675.114,-10.40196,459.8322,-14.26866,-17.19148,42.93372,69.88936,,6853418,1557030,-1446.82,   3.456648E+08,   1.954205E+08
        43730.00000000000,28721.04,-448293.7,-29907.87,-14403.38,-4801.027,-1938.348,300.2115,-336.2927,-116.1466,-84.57542,-43.33145,356.7096,-33.5535,27.97038,682.7323,-12.23495,474.1297,-14.37341,-19.0882,43.83297,53.3196,,6819433,1542088,-966.2631,   3.456648E+08,   1.954567E+08
        43740.00000000000,28984.24,-523346,-30985.6,-12481.01,-3348.84,-2758.069,87.84829,-299.212,-109.8519,-107.747,-52.40594,272.6815,-19.64367,14.5947,650.6147,-10.20004,434.1107,-14.25082,-20.6694,34.0944,64.81907,,6841359,1526508,-1136.843,   3.456648E+08,   1.958312E+08
        43750.00000000000,29985.46,-587105.3,-33348.05,-13834.31,-5039.708,-1709.889,-105.2429,-209.5794,-141.1983,-96.95348,-23.54676,480.1245,-40.41565,17.745,653.9004,-12.28932,484.0777,-18.07429,-27.98844,35.18685,42.40133,,6764430,1535966,-1125.577,   3.456648E+08,   1.955944E+08
        43760.00000000000,30740.06,-532967.8,-34809.62,-15058.08,-3776.92,-2774.956,-372.509,-408.4476,-170.6418,-125.1348,-71.00499,242.1618,-39.98893,17.75887,641.3527,-13.297,466.6829,-16.39868,-22.03034,20.60897,54.86161,,6846028,1548093,-1788.876,   3.456648E+08,   1.949986E+08
        43770.00000000000,29914.52,-556602.3,-32423.38,-14667.41,-4809.073,-1959.567,171.1666,-160.4974,-110.8951,-99.54826,-57.78814,620.5841,-28.96506,16.87127,666.8878,-19.08949,474.9253,-12.86271,-29.13066,31.67026,50.82991,,6834912,1546740,-668.4205,   3.456648E+08,   1.955558E+08
        43780.00000000000,28643.13,-517072.8,-28285.09,-13680.79,-4839.668,-1887.236,242.7901,-332.1538,-171.562,-91.41231,-62.19828,379.2702,-39.25279,17.34156,680.5105,-12.28023,456.4995,-15.82862,-24.90524,30.50001,82.78706,,6894566,1535624,-1489.449,   3.456648E+08,   1.952626E+08
        43790.00000000000,30399.55,-525047.8,-33585.5,-14995.44,-5384.636,-1724.891,-145.8001,-349.3255,-128.5835,-78.61414,-58.33945,197.056,-29.14577,12.12162,631.785,-15.15752,468.5009,-17.14871,-37.39251,20.72408,57.04702,,6801034,1541652,-2382.008,   3.456648E+08,   1.946820E+08
        43800.00000000000,29451.35,-541890.9,-29564.92,-15358.18,-4304.812,-2496.601,609.4835,-347.4575,-135.4659,-76.53596,-59.82282,226.7572,-32.95776,20.47091,661.6992,-13.88667,461.1617,-15.3998,-23.7167,30.59576,59.55908,,6792378,1599270,-1036.892,   3.456648E+08,   1.945966E+08
        43810.00000000000,27700.63,-468967.3,-31720.25,-15293.17,-2327.59,-2087.463,215.5606,-280.788,-137.6013,-83.2851,-67.62058,229.1482,-29.22306,26.03123,625.7084,-9.532886,461.028,-10.86067,-20.91292,36.83543,66.80666,,6826921,1541286,-577.6026,   3.456648E+08,   1.941438E+08
        43820.00000000000,30363.1,-546632.1,-35996.4,-14989.21,-5020.638,-2079.464,8.139503,-338.3755,-128.2489,-89.6471,-48.79994,254.9319,-37.28434,19.5273,663.1619,-19.22069,475.3999,-16.07247,-25.95662,14.46545,64.44865,,6841240,1526211,-940.904,   3.456648E+08,   1.946670E+08
        43830.00000000000,31389.36,-559720.2,-35392.8,-15653.19,-4831.527,-1947.543,-17.79185,-285.9538,-156.7729,-97.85949,-60.6572,630.7535,-31.80629,12.89549,679.8632,-13.17187,464.592,-20.2715,-21.51486,23.3555,45.4148,,6799411,1522145,-1867.394,   3.456648E+08,   1.949531E+08
        43840.00000000000,28626.32,-496021,-30535.39,-12613.83,-3270.423,-2530.268,-107.7121,-63.84795,-120.0229,-99.4292,-61.70226,1080.229,-31.61216,21.01582,646.9048,-14.72813,451.5212,-17.02931,-22.35604,24.57225,58.20513,,6875049,1549466,-438.1157,   3.456648E+08,   1.950020E+08
        43850.00000000000,31538.66,-628848.6,-35191.47,-17688.43,-3523.349,-2810.038,198.2097,-381.6955,-133.3567,-87.91874,-76.48981,251.2574,-38.33284,21.39358,654.0479,-15.54046,487.0419,-15.96025,-37.84391,23.71161,33.29275,,6789258,1519331,-2076.37,   3.456648E+08,   1.954615E+08
        43860.00000000000,30205.57,-490736.7,-33080.27,-14670.2,-4234.735,-2202.891,-261.0819,-293.7856,-171.9566,-98.70286,-76.98685,152.7275,-35.88649,11.45025,609.9695,-13.05508,447.1375,-16.4653,-15.72573,21.14733,56.60196,,6789221,1542154,-1840.609,   3.456648E+08,   1.956876E+08
        43870.00000000000,29981.53,-531514.9,-36354.79,-12425.31,-4704.221,-2094.574,-387.1349,-381.2694,-160.1292,-90.15328,-73.79821,148.2135,-41.21305,22.23811,675.0756,-14.41096,473.77,-17.75953,-19.26278,27.09991,61.17348,,6861450,1535150,-1814.076,   3.456648E+08,   1.957928E+08
        43880.00000000000,28178.44,-528775.8,-30439.34,-10461.29,-4412.972,-2127.264,-310.2567,-319.114,-127.7208,-68.04726,-63.58788,148.8232,-34.49692,21.08316,638.2114,-15.28734,475.0969,-12.57652,-22.60736,41.12084,46.25545,,6754800,1539098,-1316.772,   3.456648E+08,   1.957571E+08
